tuned_ls1,tuned_gs0,tuned_s0,tuned_vec,tuned_gs1,tuned_ls0,tuned_s1,compute_time,energy,timeouts,iterations
8,16,4096,4,1024,4,2097152,0.098304,41.13319655100696,60000,10
4,1024,8388608,2,256,2,262144,187.83232,46.04921156000636,60000,10
64,512,256,2,256,2,8192,0.07168,42.11492453939443,60000,10
2,256,4194304,4,128,128,33554432,0.004096,39.45295689239544,60000,10
2,128,131072,4,512,128,32768,1554.522112,142.77454027365553,60000,10
1,512,1024,2,32,16,2,19.004416,30.93453922545173,60000,10
8,1024,4096,4,1024,2,2097152,0.110464,46.05787270768235,60000,10
4,512,8192,2,8,64,1048576,0.026624,41.27582617756071,60000,10
8,128,524288,4,16,4,262144,0.004096,38.66228801490092,60000,10
8,16,8388608,4,1024,4,2097152,362.239008,61.049697386505535,60000,10
128,128,262144,2,512,2,128,72.292352,35.30158815282758,60000,10
1,64,1048576,2,64,32,16384,135.410688,40.97127512110557,60000,10
16,512,4,2,64,8,33554432,7.218176,35.98031640320634,60000,10
4,256,32,4,512,32,65536,15.302656,31.76485151182265,60000,10
4,128,128,2,512,16,2048,2.096128,30.951811011455103,60000,10
1,8,64,4,128,8,8388608,23.05024,29.509991041382047,60000,10
256,1024,2048,4,256,1,8388608,0.0,6523.834032850544,60000,10
4,8,32,4,64,1,2097152,0.0,3527.647020074382,60000,10
4,256,16,4,512,256,256,301.631456,59.11525592055232,60000,10
32,32,131072,4,1024,8,16777216,0.007168,42.60207075108046,60000,10
16,128,8192,2,64,8,1048576,0.015296,43.32352173010201,60000,10
4,32,1024,2,1024,32,4096,1.773568,32.185149815528995,60000,10
8,64,65536,2,1024,16,16384,1069.471744,120.44470195860038,60000,10
64,1024,1024,4,512,8,524288,0.125952,42.051632003985965,60000,10
2,256,16,2,512,4,64,15.907968,31.70991636083423,60000,10
1,4,32,2,512,4,4096,46.872576,33.44525404383221,60000,10
8,512,8388608,4,32,1,512,212.64896,46.02423217997439,60000,10
16,1024,64,2,512,64,524288,16.530272,34.32537232026963,60000,10
8,64,33554432,2,8,32,8,329.486336,45.96810653551043,60000,10
1,512,2097152,2,8,8,256,17.937408,31.42261370621552,60000,10
1,512,524288,2,64,4,1024,122.980352,48.99224408104258,60000,10
1,64,2048,2,128,1,32,258.177184,59.16365683129285,60000,10
4,512,65536,4,64,1,1048576,2268.667904,271.40059474968206,60000,10
8,64,2,4,128,2,1,24.61184,35.407406964636735,60000,10
4,256,16,2,512,2,1,143.74912,47.89502245885837,60000,10
1,64,32768,2,16,8,2097152,0.009216,40.12197386612,60000,10
1,128,32,2,1024,8,65536,31.812608,32.45427752900399,60000,10
64,128,4,4,512,1,128,4226.358272,521.6388046945664,60000,10
64,64,64,2,256,1,32,20.051136,35.790728568769815,60000,10
1,16,16,2,4,4,16,23.049088,32.13338190625039,60000,10
2,256,16777216,2,512,16,2097152,640.837696,83.3531164226531,60000,10
32,1024,4194304,4,64,1,128,110.954496,38.833542956804834,60000,10
32,16,2097152,4,128,16,32768,995.451904,82.14233661769461,60000,10
1,16,262144,2,1,16,2048,126.221312,37.039435366756734,60000,10
2,128,65536,4,512,1,8192,476.486656,88.29457772017204,60000,10
2,256,1048576,2,16,16,4,12.025856,32.15261791521217,60000,10
8,256,524288,2,8,1,524288,40.357888,34.381418460447065,60000,10
32,512,33554432,4,512,2,8388608,821.941248,72.13763918492401,60000,10
4,128,4096,2,16,32,8388608,0.093184,41.12044996749396,60000,10
32,256,262144,4,64,2,8,9.513984,32.36520640624,60000,10
4,8,1048576,4,512,1,2097152,2802.396096,261.5014806834605,60000,10
2,1024,2097152,4,16,256,1048576,0.004096,39.61629533447274,60000,10
4,128,1024,2,8,1,32,5.388288,30.234381096132697,60000,10
32,512,8388608,2,64,16,32768,247.661568,42.90582652835804,60000,10
32,32,256,4,64,2,32,30.870528,31.40245950183736,60000,10
4,512,16777216,2,256,128,131072,1413.239808,122.11978605631022,60000,10
4,256,32,2,128,4,65536,1.03936,32.48947620148159,60000,10
2,128,16,2,4,32,32768,23.049216,30.75747835401812,60000,10
32,512,131072,2,256,2,2097152,0.007168,40.61675567546184,60000,10
8,1024,1048576,4,16,4,256,8.927232,30.88307159345346,60000,10
8,512,8192,4,512,4,16777216,0.018432,41.40323068020752,60000,10
1,64,2,2,64,8,128,96.0768,38.40975101082222,60000,10
2,128,1,4,512,1,524288,0.0,6083.18002869078,60000,10
8,1024,256,4,1024,32,16777216,3.928,32.46300767019857,60000,10
128,4,16384,2,128,4,1048576,0.108544,43.48545647072657,60000,10
4,512,8,4,256,32,262144,30.555072,35.95579729082069,60000,10
2,512,2097152,2,256,32,8192,456.951808,75.15778916349397,60000,10
128,16,1048576,4,1024,1,33554432,0.0,313.48371732097564,60000,10
64,16,512,2,512,4,8388608,0.741376,30.524892418119176,60000,10
4,512,262144,2,1024,16,524288,0.017216,44.33234690405568,60000,10
8,1024,4096,4,64,128,262144,0.078848,42.19264187777275,60000,10
8,2,2048,4,64,1,1048576,0.0,2724.129095684564,60000,10
16,64,65536,2,32,2,33554432,0.004096,39.84901647442028,60000,10
128,64,8,4,128,4,128,14.456832,31.18220294388366,60000,10
2,256,8192,4,256,1,33554432,0.0,1725.6936261701758,60000,10
256,4,1,4,1024,1,64,46465.829728,2935.354480098253,60000,10
8,16,4194304,4,512,2,16777216,0.004096,41.45083440149647,60000,10
64,512,262144,2,256,4,1024,63.325088,34.69388151294889,60000,10
2,1024,16384,2,16,1,32,16.754688,32.33678407517665,60000,10
8,64,32,4,256,64,8388608,57.8048,33.72604477661898,60000,10
16,128,1048576,4,64,32,64,267.722752,46.16047576648685,60000,10
1,1024,4,4,1,8,8,2.88768,34.18225506089615,60000,10
2,8,131072,2,512,1,8192,526.015488,83.78421592241024,60000,10
1,1024,64,4,4,64,4,16.756736,30.407977217309583,60000,10
2,128,4194304,4,1024,128,1,562.00192,85.12775969429889,60000,10
32,64,65536,4,1024,8,2097152,0.008192,44.17778319718319,60000,10
2,64,1,2,64,1,16,2021.193728,242.73732086136607,60000,10
16,128,33554432,2,256,8,33554432,0.004096,40.91006322962884,60000,10
2,4,512,2,16,2,512,1.447936,30.45800806952653,60000,10
1,128,4194304,2,128,16,512,217.696256,49.48916245365682,60000,10
64,16,33554432,2,64,4,16,519.266304,55.16997092998216,60000,10
128,128,16384,2,128,2,32,19.26656,31.870196660889423,60000,10
4,128,1024,2,16,1,8192,154.230784,43.71374155573334,60000,10
2,512,16384,2,256,2,1,124.2624,44.962866816230864,60000,10
128,256,4096,2,128,1,33554432,0.0,666.2709702299425,60000,10
64,32,131072,4,128,16,8388608,0.013152,40.76946464669118,60000,10
2,16,16384,2,128,8,4194304,0.04912,41.59825756188804,60000,10
8,16,1024,2,1024,4,1048576,0.375648,30.695368306104704,60000,10
2,1024,8192,4,64,4,65536,0.017408,40.01338145048212,60000,10
32,256,4194304,2,32,16,2097152,188.78976,38.27935635761232,60000,10
512,256,2097152,2,1024,2,16777216,0.004096,45.42367531168944,60000,10
4,8,33554432,4,256,4,262144,399.41632,51.66099092147476,60000,10
16,512,8,4,512,64,262144,150.744064,44.36673052872699,60000,10
4,512,33554432,2,64,1,4096,835.972096,68.43069276501416,60000,10
16,128,131072,4,16,64,1,137.875552,37.61195635632726,60000,10
2,512,262144,4,64,64,16384,134.213824,43.20920735944679,60000,10
32,64,524288,4,128,4,524288,0.004064,42.83628792614544,60000,10
8,512,2048,2,128,64,33554432,0.15456,40.72193689371469,60000,10
1,64,4096,2,128,1,8,252.397504,57.57699801036173,60000,10
2,64,4194304,4,2,1,2048,110.887744,37.551090355929645,60000,10
64,1024,16777216,4,256,8,8,472.628224,56.827811830703205,60000,10
1,512,4,2,32,128,256,93.734912,38.523216391125615,60000,10
2,16,1,4,64,4,128,381.212672,50.91911596425003,60000,10
8,128,1,4,256,64,32768,924.058464,99.68304271630748,60000,10
1,1024,65536,4,1024,16,16,1726.905152,209.642850419124,60000,10
4,256,8388608,2,4,16,2,20.9304,33.35726805815657,60000,10
32,16,524288,4,512,1,262144,139.174912,39.82322467290322,60000,10
64,32,4,2,512,16,512,306.64704,48.403307980326005,60000,10
16,512,4194304,4,16,1,16777216,0.0,153.05202498654972,60000,10
8,512,524288,2,8,4,4194304,0.004064,40.08112165877135,60000,10
64,32,262144,4,128,16,262144,0.008192,39.375644882149295,60000,10
16,8,1024,2,128,8,128,325.1752,44.87112783918217,60000,10
2,256,8192,4,8,32,2097152,0.0256,42.68584729940059,60000,10
16,64,64,2,512,1,32,62.747648,36.66957415103053,60000,10
1,256,4194304,2,512,4,2097152,1074.2784,143.76684963609705,60000,10
2,1,128,4,1024,1,2097152,0.0,4705.658757266405,60000,10
32,512,512,2,512,16,524288,0.603136,31.12430193986569,60000,10
4,16,8,2,256,2,16,24.02528,33.02445446850002,60000,10
4,512,131072,4,4,128,32768,310.030336,45.384145062769726,60000,10
2,32,131072,4,4,4,4096,35.310592,38.954877891573645,60000,10
8,1024,512,2,1024,64,1024,3.9832,31.11923837573661,60000,10
8,64,16777216,4,1024,8,16777216,0.00512,41.133285250280736,60000,10
64,64,16,2,256,2,32,3.083264,31.16193502812152,60000,10
2,512,65536,4,16,2,262144,0.007168,44.119193151718335,60000,10
4,32,1048576,4,32,8,131072,120.115104,36.46803774999346,60000,10
2,64,1048576,4,128,8,262144,201.844768,47.22982511259925,60000,10
2,512,2097152,4,512,256,524288,2243.268448,178.3900645950713,60000,10
64,8,4194304,4,1024,1,32768,159.627264,40.66474797222633,60000,10
4,32,1024,2,256,4,33554432,0.192512,45.58066680005057,60000,10
16,16,32,4,512,2,1024,5.768192,31.2661401261464,60000,10
4,512,8,4,4,16,524288,5.769216,32.36402297906674,60000,10
64,64,4194304,4,1024,16,1024,999.529472,121.86450700947238,60000,10
1,16,65536,4,128,8,131072,0.01536,44.10714133870802,60000,10
64,1024,1048576,4,1024,4,1,107.164576,41.246917091652215,60000,10
4,1024,524288,4,16,64,512,31.190016,32.43641614284692,60000,10
16,256,16384,2,32,8,1048576,0.006144,43.93881141057136,60000,10
8,64,65536,2,1024,64,4,1321.793536,129.65921378549032,60000,10
16,1024,16384,2,1024,64,262144,0.123904,41.956587377673024,60000,10
2,16,4096,4,512,8,524288,0.192512,42.70724167763999,60000,10
4,1024,32,2,32,4,4096,0.26624,44.51002649518761,60000,10
1,64,524288,4,16,64,1024,64.800768,33.32863811893001,60000,10
128,64,4194304,4,128,2,524288,78.261248,36.459733017210525,60000,10
512,64,65536,4,1024,1,8388608,47370.390336,4171.371017833232,60000,10
16,32,8388608,4,512,1,1048576,274.88256,49.65243193860872,60000,10
8,1024,131072,2,128,8,32768,61.118464,41.42021975728419,60000,10
4,1024,4096,4,128,32,524288,0.037888,45.24131689979702,60000,10
8,256,8388608,2,64,1,2097152,209.759232,41.24391595609471,60000,10
4,512,65536,2,32,256,8388608,0.022528,44.84059333182693,60000,10
256,4,4,2,512,2,1024,227.93216,41.46343639792432,60000,10
1,512,2048,2,2,1,1024,4.112384,35.72918128793726,60000,10
128,1024,32,2,1024,8,262144,8.247296,35.4591853536938,60000,10
1,128,32,4,512,2,8,975.414272,142.840250527243,60000,10
64,128,4,2,64,1,4194304,0.0,4408.642712352146,60000,10
16,256,128,2,16,2,65536,0.093376,44.11158514324063,60000,10
4,16,1024,2,512,2,16384,0.210944,41.68929828717849,60000,10
4,64,1048576,4,512,4,32,264.926208,54.2987683823946,60000,10
16,256,512,2,16,8,4,9.115456,31.7352193940654,60000,10
32,512,33554432,2,1024,32,8388608,5506.937856,365.2629812002671,60000,10
8,512,131072,2,512,128,2,343.41376,61.965218571959696,60000,10
8,128,1024,4,128,128,16777216,2.394176,33.84933881244334,60000,10
1,1024,4096,4,8,512,1,9.13408,31.23776496912959,60000,10
4,4,2048,2,32,1,131072,26127.601664,1271.3353249084548,60000,10
2,64,33554432,2,512,16,256,1394.501632,108.81792952294325,60000,10
4,128,8,4,16,32,1,431.843328,49.8572313500294,60000,10
8,512,256,2,128,4,8388608,0.073728,41.209284641128335,60000,10
2,1,2097152,4,2,1,8388608,20462.996288,887.7738654295822,60000,10
8,512,33554432,4,16,2,1048576,466.129856,52.37978824867133,60000,10
4,512,8,4,256,8,2048,8.57088,31.95854770964176,60000,10
16,4,1,2,512,1,65536,0.0,4167.356587174852,60000,10
32,128,4194304,2,512,8,256,291.482624,52.97220773194515,60000,10
1,512,1024,2,1024,256,2,612.584576,86.2021518657421,60000,10
4,8,32768,2,1024,4,131072,0.027648,41.900044453220566,60000,10
1,128,4194304,4,128,4,2097152,0.01024,41.37027432289452,60000,10
4,1,65536,2,128,1,2,832.748544,69.78625511860496,60000,10
16,512,4194304,4,64,16,1,28.297216,35.92316283333585,60000,10
32,1024,131072,2,32,8,131072,0.004096,40.4289585814237,60000,10
2,1024,4096,2,512,2,2048,474.10688,85.46042123540677,60000,10
64,16,32,4,64,2,32768,5.768064,30.01920404833138,60000,10
8,1024,32,4,256,1,4096,30639.883264,3664.429027755967,60000,10
2,4,8192,2,64,1,4,262.642688,51.572567527696,60000,10
4,256,8,4,1024,16,16384,66.2016,39.03017695309783,60000,10
32,1024,524288,4,512,1,65536,35.943424,36.8766910150396,60000,10
4,128,4194304,2,256,1,2097152,193.87392,49.92882047705907,60000,10
64,32,512,2,512,2,256,103.55296,39.65087209914713,60000,10
4,512,4096,2,256,32,32,428.681216,68.2136550478238,60000,10
16,32,64,2,64,4,16777216,2.888704,31.79844035958,60000,10
4,128,4096,2,8,1,8388608,0.0,3575.303357766514,60000,10
128,8,32,4,128,2,65536,11.723776,30.802296142135685,60000,10
64,64,32768,4,512,2,2048,69.456896,37.56566470825381,60000,10
8,1024,8,2,1024,128,16,491.53632,85.773211574805,60000,10
256,128,2097152,4,1024,1,1048576,243.269632,49.37034738253132,60000,10
2,8,4194304,4,256,2,524288,315.626496,55.81254110649655,60000,10
16,1024,8388608,4,32,2,4194304,0.00512,41.53494566162771,60000,10
2,64,524288,4,2,16,128,30.958592,31.784167220852023,60000,10
256,16,32768,4,1024,1,2097152,27004.069888,2191.1725962563887,60000,10
256,512,16777216,4,512,2,1024,531.492,61.57199129390767,60000,10
1,512,262144,4,128,4,1,89.476096,43.634641194493454,60000,10
16,64,4,4,128,8,131072,46.091264,36.96751662148055,60000,10
1,1024,16384,2,512,1,16,962.953216,143.1414914796199,60000,10
4,256,16,2,32,4,2,6.409216,32.143525928860406,60000,10
128,1024,32768,4,512,2,64,73.79456,37.28453644025438,60000,10
1,64,512,4,1024,2,33554432,1.946624,32.80024157061625,60000,10
1,2,256,2,64,1,32768,0.0,3651.587556036377,60000,10
4,32,2048,4,16,16,131072,0.367584,29.651463763492096,60000,10
4,16,262144,4,16,2,4194304,0.004096,39.18892917733097,60000,10
1,8,1024,4,1024,1,1024,8187.51696,878.2658662483982,60000,10
16,1024,4194304,2,128,16,8,111.746048,38.340520759970005,60000,10
4,256,16384,4,4,4,1024,4.656128,32.96234199384906,60000,10
8,1024,16777216,4,16,1,8388608,1289.398272,86.14455951889057,60000,10
16,128,128,4,64,2,33554432,0.184288,44.81236502034667,60000,10
64,16,16,4,128,2,131072,11.528192,32.682799870036234,60000,10
128,2,4096,4,512,1,8388608,0.0,2747.4937757755806,60000,10
8,256,33554432,4,1024,4,65536,735.607808,74.92983435999864,60000,10
16,64,64,2,128,32,1024,14.457856,30.8967768343208,60000,10
2,128,128,4,512,1,524288,0.0,6266.670201787388,60000,10
1,64,131072,2,2,64,2097152,0.014496,44.67347992081617,60000,10
32,512,512,2,64,4,524288,0.030848,43.38351558812135,60000,10
4,16,131072,2,16,1,16,37.142528,33.94458616525787,60000,10
16,32,1024,4,64,32,4,650.252288,64.10031351143046,60000,10
1,32,16777216,4,4,4,64,135.857152,37.20946929748983,60000,10
4,8,2048,4,32,2,128,115.307424,40.76710367546249,60000,10
32,64,1048576,4,64,4,262144,60.996544,34.64758317852632,60000,10
32,4,16,4,256,1,16384,0.0,3084.2723139326795,60000,10
128,128,512,4,1024,1,2048,1057.212416,150.9777372071844,60000,10
8,128,1024,2,1024,16,1024,0.505856,33.16956707614897,60000,10
32,1024,8192,2,32,8,131072,0.00512,41.603662489603536,60000,10
1,32,2,4,4,2,4,46.09024,35.324813283547364,60000,10
2,2,128,2,8,1,16384,0.0,2616.4178827186543,60000,10
16,8,32,2,128,8,16777216,46.094336,34.544546927188904,60000,10
1,512,2097152,2,64,16,16384,124.422144,41.1312494090977,60000,10
2,8,16777216,2,256,8,2097152,429.461696,58.29994710267697,60000,10
2,1024,524288,4,256,2,8,259.76832,62.63229272339648,60000,10
64,32,65536,2,512,1,512,45.664256,37.27336948565208,60000,10
64,512,4096,4,1024,4,1,109.005824,39.40887602238885,60000,10
8,16,65536,2,8,8,2097152,0.0152,42.10623057675693,60000,10
2,4,1,4,16,4,2048,1525.019648,92.05582060210536,60000,10
4,32,2048,2,8,1,131072,3255.053312,194.79018122198943,60000,10
256,64,65536,2,512,2,33554432,0.004192,42.20013107570368,60000,10
4,512,4194304,4,512,64,8192,4783.57616,363.231513400006,60000,10
32,256,262144,4,64,32,8,277.692416,45.50237625056764,60000,10
16,256,1024,4,1024,64,16777216,2.368512,31.547825930189592,60000,10
4,8,2097152,2,1024,2,4194304,0.00512,40.67237227733164,60000,10
4,128,8388608,2,32,2,8388608,0.004096,40.89254013670911,60000,10
16,256,1024,4,256,2,524288,0.022688,39.334490154703865,60000,10
2,128,16777216,4,16,4,256,131.882912,37.65732255374741,60000,10
4,512,4194304,4,64,2,64,77.331456,36.010569535774,60000,10
2,1024,512,4,512,1,131072,0.0,6781.934135044839,60000,10
1,512,256,2,128,8,2097152,0.530432,31.90453038041832,60000,10
8,128,4,2,16,4,131072,11.528192,33.82862542219454,60000,10
4,32,2097152,4,512,8,131072,272.663552,59.967767087253264,60000,10
16,64,8192,2,512,8,32768,0.03072,42.49209453154295,60000,10
2,8,32,2,8,2,16384,11.528192,35.16375088007376,60000,10
2,512,2,2,8,8,32,11.528192,33.78722604704716,60000,10
4,1024,1024,4,256,128,33554432,1.04128,32.4389320975783,60000,10
1,1024,32768,4,1024,2,16384,0.85504,30.4638694980672,60000,10
2,1024,16777216,2,2,64,4,34.537472,34.68629155506667,60000,10
8,256,512,4,128,1,8,35.125248,36.0465780969111,60000,10
2,8,32,4,64,1,65536,0.0,4621.5023732007385,60000,10
8,128,256,2,64,2,2,10.348576,33.36891057780921,60000,10
2,256,8388608,4,2,2,8192,123.444224,36.904541327654,60000,10
16,64,131072,2,16,32,64,533.408768,59.44823530904512,60000,10
1,2,4,2,32,1,128,10624.091136,710.3352657455985,60000,10
8,1024,65536,2,512,2,33554432,0.05632,41.9591704587311,60000,10
16,64,4096,4,64,32,8,538.031104,59.193946269972336,60000,10
32,1024,524288,2,32,1,1048576,93.656,35.859128018099995,60000,10
4,8,262144,2,512,4,8192,286.557216,54.52355346674605,60000,10
4,64,33554432,2,256,16,262144,947.834944,89.38141646778047,60000,10
4,512,16384,4,256,8,8,134.71744,46.405957389514825,60000,10
16,64,32,2,512,8,1,119.6288,41.09140027663965,60000,10
2,128,16384,4,4,8,8,8.00768,32.14218987583546,60000,10
64,32,2,4,1024,4,1,115.605504,39.74534244889373,60000,10
16,8,128,2,1024,4,131072,5.768192,30.531446594249992,60000,10
4,512,2,4,512,128,8192,1204.435968,140.28262163624163,60000,10
32,128,256,4,128,4,256,0.195584,43.86152526458696,60000,10
16,512,4194304,4,64,4,262144,35.904512,32.66584755835208,60000,10
64,16,256,4,64,1,2097152,0.0,2809.33458866451,60000,10
64,128,4,4,64,4,131072,13.2864,31.615281984829384,60000,10
64,16,64,2,128,16,2,530.31424,54.96220164700121,60000,10
1,32,16384,2,128,8,524288,0.027648,41.84142733934393,60000,10
32,64,1024,4,1024,2,32768,0.072704,41.864333562333336,60000,10
2,1024,524288,4,1024,256,16,9194.89024,700.9995119519367,60000,10
32,32,1048576,4,64,1,65536,27.184096,32.275199516159255,60000,10
16,64,16777216,2,256,16,64,420.673536,57.13201955844362,60000,10
4,256,8192,2,64,2,4,22.943744,32.52288475895835,60000,10
32,4,65536,4,256,1,8192,209.79712,47.06939550275241,60000,10
256,32,128,2,512,1,8388608,0.0,4901.125676676014,60000,10
32,2,65536,2,512,1,256,417.79712,51.60739094408353,60000,10
16,4,131072,4,1024,4,32768,877.718528,93.2593529709458,60000,10
2,64,4096,2,512,16,8,383.742816,62.31216466193857,60000,10
2,8,2,2,128,4,16384,368.665664,49.58864677652691,60000,10
8,4,32768,4,1024,1,2097152,0.0,4907.965544677318,60000,10
2,1024,2097152,4,16,512,33554432,0.004096,46.04684386455671,60000,10
8,128,512,2,8,2,8192,0.048192,45.16884714865753,60000,10
1,16,16,4,64,8,33554432,46.09536,33.82320450695719,60000,10
4,512,64,4,512,64,8388608,15.309824,33.836079375573334,60000,10
64,512,512,2,512,1,2048,286.543872,62.080524066535226,60000,10
32,1024,512,4,512,16,8,505.656288,75.81454801565378,60000,10
32,1024,4096,4,1024,4,16384,0.034816,46.42737506154163,60000,10
2,16,4096,2,64,8,64,96.752768,36.90492099913895,60000,10
1,256,524288,4,32,32,64,59.456512,38.10935547154661,60000,10
1,8,1,4,256,2,8,412.868768,59.25085617704095,60000,10
16,128,33554432,2,256,4,33554432,0.004224,45.1301837335339,60000,10
32,32,4194304,4,1024,32,2048,2227.570688,222.05206475153105,60000,10
16,4,512,4,64,2,524288,1.446912,32.007937019780755,60000,10
128,128,16384,4,512,1,32768,277.66784,62.44940038785071,60000,10
16,256,8388608,4,1024,1,262144,319.118336,53.28692759659521,60000,10
16,64,262144,2,16,8,2048,35.470336,41.47306020786386,60000,10
4,8,16384,4,128,8,1024,370.91328,50.29366403105552,60000,10
1,32,524288,4,1,8,2048,43.307008,33.20145770875407,60000,10
1,128,4,4,2,2,4096,5.769088,31.172576963123404,60000,10
8,256,16,4,256,16,1048576,8.419328,34.16518575093599,60000,10
16,32,16384,2,256,2,8388608,0.009248,41.46817441035343,60000,10
2,512,65536,4,512,2,8388608,0.109568,42.02105224534926,60000,10
8,128,4,4,16,32,1,881.932192,71.03894288780238,60000,10
32,1024,262144,2,128,16,2048,120.7552,43.77919759350614,60000,10
8,128,32768,4,8,128,16777216,0.077824,45.73777633327305,60000,10
128,128,256,4,512,4,33554432,0.30208,43.2991531084153,60000,10
8,8,524288,4,1024,8,262144,0.00704,42.77821933698316,60000,10
2,64,8192,2,512,16,32768,0.057216,42.812442325301454,60000,10
1,256,8192,4,1024,64,1,632.24832,88.27859904284003,60000,10
1,512,1024,2,32,4,2,25.603936,36.25592961173948,60000,10
8,256,2097152,2,64,1,2097152,170.086304,39.44620743870686,60000,10
256,8,131072,2,1024,1,64,146.819072,42.03592418607644,60000,10
4,1,8,2,128,1,2,1631.86176,106.9897344205738,60000,10
1,32,2048,2,1024,2,4096,0.500736,36.24193804759412,60000,10
1,128,1024,2,8,8,8192,0.093184,41.25606750224775,60000,10
2,1024,32,4,4,128,1024,5.864448,30.173763673353843,60000,10
2,4,1,2,256,4,8388608,1524.78208,106.81099456920208,60000,10
16,128,65536,4,1024,16,16384,1135.909888,135.451353072199,60000,10
4,16,8192,2,1024,4,2097152,0.05632,44.68525022075283,60000,10
2,8,33554432,4,64,4,16,189.56288,42.59414689608313,60000,10
128,256,16384,2,256,2,32,35.366912,36.96626514585272,60000,10
64,64,16777216,4,512,2,8192,300.512256,47.18797930316135,60000,10
8,32,512,2,256,1,4,73.459776,38.736562540075006,60000,10
2,128,4096,4,128,32,16777216,0.09728,42.39575434974704,60000,10
8,1024,4096,4,8,128,131072,0.078752,44.08438675445702,60000,10
8,512,524288,2,8,32,8388608,0.003968,41.4968190946724,60000,10
16,8,1024,4,1024,4,65536,0.727072,29.948783000647985,60000,10
2,512,16777216,4,64,8,64,155.209728,40.30082869319213,60000,10
4,256,2097152,4,64,4,16,35.176448,36.6308843376391,60000,10
4,16,131072,4,8,8,2097152,0.009216,40.10114122280599,60000,10
64,16,2097152,2,512,16,2097152,0.005088,43.257543110829744,60000,10
32,512,256,4,256,1,2048,562.454528,92.80310599840716,60000,10
2,64,4096,2,2,16,4096,0.094016,53.50379535489997,60000,10
4,64,32,4,256,64,1,486.099968,58.33759844685319,60000,10
256,16,16777216,4,256,2,256,528.89088,57.80136132939274,60000,10
2,1024,1024,4,1024,8,4,666.126304,93.3628002481434,60000,10
1,512,1024,4,128,64,16777216,0.268096,47.63418105323026,60000,10
256,128,2,4,512,2,4096,19.08224,33.039488398753555,60000,10
1,256,16,2,128,2,2,149.455968,51.42449717238164,60000,10
8,512,4,4,128,16,64,17.12128,31.550295959726043,60000,10
64,512,33554432,4,1024,4,33554432,0.007168,41.0398198467631,60000,10
32,1024,8388608,2,1024,32,33554432,0.00608,39.58579669311912,60000,10
16,1024,524288,2,512,16,524288,0.007168,39.970641903075006,60000,10
128,256,1024,2,1024,1,32768,4741.111808,528.3113642965715,60000,10
2,1024,2048,4,2,8,4,1.810432,29.72381956078255,60000,10
2,8,8,4,512,1,262144,0.0,6248.972981413663,60000,10
4,2,4,4,64,2,4194304,368.669696,49.31780263322404,60000,10
2,512,33554432,2,256,2,8388608,809.189376,81.85994845223738,60000,10
8,512,524288,2,32,16,64,34.101248,38.01251336622626,60000,10
2,256,1048576,4,64,32,16384,124.705792,42.61302294221048,60000,10
8,2,32,2,32,1,8,459.738112,56.548555579801054,60000,10
8,4,32,2,1024,4,1,444.8736,57.96682261711856,60000,10
16,64,256,4,512,2,2048,0.210944,44.293036901296254,60000,10
8,1024,2,2,256,128,4,604.133344,88.2153506555438,60000,10
2,64,16777216,4,1024,2,8192,1184.735232,141.9073791481231,60000,10
1,32,8192,2,16,1,4194304,50870.407168,4005.7690441275454,60000,10
8,256,33554432,4,8,4,512,271.474688,42.361292361726285,60000,10
64,16,1,2,64,1,256,10924.444672,625.0153074049791,60000,10
4,512,4,4,32,2,256,2.105344,31.13615246812104,60000,10
4,256,16,2,128,4,4,45.705216,36.15490474499998,60000,10
4,128,65536,4,64,128,2097152,0.029792,52.93571464099971,60000,10
4,32,65536,2,128,1,2097152,4856.828928,482.6175422834566,60000,10
4,1024,128,2,512,4,128,0.9728,31.918487054208462,60000,10
4,512,32,4,64,256,256,38.256544,33.96499627662142,60000,10
2,2,2,4,4,1,512,0.0,2625.291977673538,60000,10
8,32,32,2,256,16,16,496.490368,64.27027881722283,60000,10
16,1024,16,4,16,4,131072,0.37376,30.2054668952648,60000,10
16,16,65536,4,512,4,65536,0.009216,40.85061748360218,60000,10
2,1024,16,4,256,16,4,250.523648,57.63630618803352,60000,10
128,2,16,4,128,2,8,93.734816,34.40732552036607,60000,10
4,128,1048576,2,16,2,2,14.830592,31.10492079325001,60000,10
1,32,131072,2,4,16,33554432,0.009216,41.60114571593356,60000,10
32,512,8192,2,512,8,16777216,0.019456,41.285647976951424,60000,10
1,256,262144,2,128,1,262144,487.102464,86.4365865644037,60000,10
8,2,2048,4,512,1,524288,0.0,3448.745476834857,60000,10
2,256,8192,4,8,2,16,7.96448,32.615565554465874,60000,10
2,1024,32768,4,512,32,8,919.34512,120.5980005160051,60000,10
2,32,2097152,4,1024,1,16384,1000.735744,143.12624490772757,60000,10
4,16,8388608,4,32,1,8,145.357824,41.290909012959816,60000,10
4,16,33554432,4,256,8,8,297.161728,47.87448365325406,60000,10
32,512,16777216,2,64,2,32768,245.108704,43.82343517754193,60000,10
8,512,32768,2,64,128,2,38.228992,35.50553469961649,60000,10
8,1024,4096,2,1024,4,524288,0.057536,38.54328218523938,60000,10
8,8,4,4,128,2,131072,92.17536,35.32822142084339,60000,10
32,512,1024,2,128,2,2097152,0.013312,49.81941839855914,60000,10
1,4,524288,2,8,2,256,230.687744,42.187179992900575,60000,10
